timestamp,value,label
2025-10-01 19:04:00,190.0,0
2025-10-01 19:04:15,233.0,0
2025-10-01 19:05:00,100.0,0
2025-10-01 19:05:15,100.0,0
2025-10-01 19:05:30,200.0,0
2025-10-01 19:05:45,200.0,0
2025-10-01 19:06:00,100.0,0
2025-10-01 19:06:15,100.0,0
2025-10-01 19:06:30,133.0,0
2025-10-01 19:06:45,133.0,0
2025-10-01 19:07:00,133.0,0
2025-10-01 19:07:15,133.0,0
2025-10-01 19:07:30,100.0,0
2025-10-01 19:07:45,100.0,0
2025-10-01 19:08:00,133.0,0
2025-10-01 19:08:15,133.0,0
2025-10-01 19:08:30,333.0,0
2025-10-01 19:08:45,333.0,0
2025-10-01 19:09:30,833.0,0
2025-10-01 19:09:45,833.0,0
2025-10-01 19:10:00,267.0,0
2025-10-01 19:10:15,267.0,0
2025-10-01 19:10:30,833.0,0
2025-10-01 19:10:45,833.0,0
2025-10-01 19:11:00,300.0,0
2025-10-01 19:11:15,300.0,0
2025-10-01 19:11:30,967.0,0
2025-10-01 19:11:45,967.0,0
2025-10-01 19:12:00,267.0,0
2025-10-01 19:12:15,267.0,0
2025-10-01 19:12:30,567.0,0
2025-10-01 19:12:45,567.0,0
2025-10-01 19:13:00,700.0,0
2025-10-01 19:13:15,700.0,0
2025-10-01 19:13:30,600.0,0
2025-10-01 19:13:45,600.0,0
2025-10-01 19:14:00,800.0,0
2025-10-01 19:14:15,800.0,0
2025-10-01 19:15:00,933.0,0
2025-10-01 19:15:15,933.0,0
2025-10-01 19:15:30,633.0,0
2025-10-01 19:15:45,633.0,0
2025-10-01 19:16:00,567.0,0
2025-10-01 19:16:15,567.0,0
2025-10-01 19:16:30,633.0,0
2025-10-01 19:16:45,633.0,0
2025-10-01 19:17:00,533.0,0
2025-10-01 19:17:15,533.0,0
2025-10-01 19:17:30,333.0,0
2025-10-01 19:17:45,333.0,0
2025-10-01 19:18:00,833.0,0
2025-10-01 19:18:15,833.0,0
2025-10-01 19:18:30,633.0,0
2025-10-01 19:18:45,633.0,0
2025-10-01 19:19:00,500.0,0
2025-10-01 19:19:15,500.0,0
2025-10-01 19:20:00,333.0,0
2025-10-01 19:20:15,333.0,0
2025-10-01 19:20:30,633.0,0
2025-10-01 19:20:45,633.0,0
2025-10-01 19:21:00,600.0,0
2025-10-01 19:21:15,600.0,0
2025-10-01 19:21:30,833.0,0
2025-10-01 19:21:45,833.0,0
2025-10-01 19:22:00,933.0,0
2025-10-01 19:22:15,933.0,0
2025-10-01 19:23:00,600.0,0
2025-10-01 19:23:15,600.0,0
2025-10-01 19:23:30,900.0,0
2025-10-01 19:23:45,900.0,0
2025-10-01 19:25:30,733.0,0
2025-10-01 19:25:45,733.0,0
2025-10-01 19:26:00,867.0,0
2025-10-01 19:26:15,867.0,0
2025-10-01 19:26:30,767.0,0
2025-10-01 19:26:45,767.0,0
2025-10-01 19:27:00,333.0,0
2025-10-01 19:27:15,333.0,0
2025-10-01 19:27:30,633.0,0
2025-10-01 19:27:45,633.0,0
2025-10-01 19:28:00,633.0,0
2025-10-01 19:28:15,633.0,0
2025-10-01 19:28:30,633.0,0
2025-10-01 19:28:45,633.0,0
2025-10-01 19:29:30,967.0,0
2025-10-01 19:29:45,967.0,0
2025-10-01 19:30:00,633.0,0
2025-10-01 19:30:15,633.0,0
2025-10-01 19:30:30,333.0,0
2025-10-01 19:30:45,333.0,0
2025-10-01 19:31:00,633.0,0
2025-10-01 19:31:15,633.0,0
2025-10-01 19:31:30,733.0,0
2025-10-01 19:31:45,733.0,0
2025-10-01 19:32:00,900.0,0
2025-10-01 19:32:15,900.0,0
2025-10-01 19:32:30,967.0,0
2025-10-01 19:32:45,967.0,0
2025-10-01 19:33:00,800.0,0
2025-10-01 19:33:15,800.0,0
2025-10-01 19:33:30,800.0,0
2025-10-01 19:33:45,800.0,0
2025-10-01 19:34:00,633.0,0
2025-10-01 19:34:15,633.0,0
2025-10-01 19:35:00,633.0,0
2025-10-01 19:35:15,633.0,0
2025-10-01 19:35:30,567.0,0
2025-10-01 19:35:45,567.0,0
2025-10-01 19:36:00,767.0,0
2025-10-01 19:36:15,767.0,0
2025-10-01 19:36:30,933.0,0
2025-10-01 19:36:45,933.0,0
2025-10-01 19:37:00,633.0,0
2025-10-01 19:37:15,633.0,0
2025-10-01 19:37:30,633.0,0
2025-10-01 19:37:45,633.0,0
2025-10-01 19:38:00,633.0,0
2025-10-01 19:38:15,633.0,0
2025-10-01 19:38:30,633.0,0
2025-10-01 19:38:45,633.0,0
2025-10-01 19:40:00,600.0,0
2025-10-01 19:40:15,600.0,0
2025-10-01 19:40:30,367.0,0
2025-10-01 19:40:45,367.0,0
2025-10-01 19:41:30,600.0,0
2025-10-01 19:41:45,600.0,0
2025-10-01 19:42:00,333.0,0
2025-10-01 19:42:15,333.0,0
2025-10-01 19:42:30,933.0,0
2025-10-01 19:42:45,933.0,0
2025-10-01 19:43:00,333.0,0
2025-10-01 19:43:15,333.0,0
2025-10-01 19:43:30,633.0,0
2025-10-01 19:43:45,633.0,0
2025-10-01 19:45:30,633.0,0
2025-10-01 19:45:45,633.0,0
2025-10-01 19:46:00,667.0,0
2025-10-01 19:46:15,667.0,0
2025-10-01 19:46:30,600.0,0
2025-10-01 19:46:45,600.0,0
2025-10-01 19:47:00,667.0,0
2025-10-01 19:47:15,667.0,0
2025-10-01 19:47:30,600.0,0
2025-10-01 19:47:45,600.0,0
2025-10-01 19:48:00,333.0,0
2025-10-01 19:48:15,333.0,0
2025-10-01 19:48:30,867.0,0
2025-10-01 19:48:45,867.0,0
2025-10-01 19:49:30,500.0,0
2025-10-01 19:49:45,500.0,0
2025-10-01 19:50:00,767.0,0
2025-10-01 19:50:15,767.0,0
2025-10-01 19:50:30,767.0,0
2025-10-01 19:50:45,767.0,0
2025-10-01 19:51:00,733.0,0
2025-10-01 19:51:15,733.0,0
2025-10-01 19:51:30,967.0,0
2025-10-01 19:51:45,967.0,0
2025-10-01 19:52:00,667.0,0
2025-10-01 19:52:15,667.0,0
2025-10-01 19:52:30,667.0,0
2025-10-01 19:52:45,667.0,0
2025-10-01 19:53:00,700.0,0
2025-10-01 19:53:15,700.0,0
2025-10-01 19:53:30,867.0,0
2025-10-01 19:53:45,867.0,0
2025-10-01 19:55:00,633.0,0
2025-10-01 19:55:15,633.0,0
2025-10-01 19:55:30,667.0,0
2025-10-01 19:55:45,667.0,0
2025-10-01 19:56:00,633.0,0
2025-10-01 19:56:15,633.0,0
2025-10-01 19:56:30,633.0,0
2025-10-01 19:56:45,633.0,0
2025-10-01 19:57:00,367.0,0
2025-10-01 19:57:15,367.0,0
2025-10-01 19:58:00,333.0,0
2025-10-01 19:58:15,333.0,0
2025-10-01 19:59:00,667.0,0
2025-10-01 19:59:15,667.0,0
2025-10-01 19:59:30,833.0,0
